"","RCAN3","EPS8L3","ACP6","FAM189B","TPR","C4BPA","HHAT","LPGAT1","RPS6KC1","MTR","SLC25A16","PSAP","FRAT2","EIF3A","ZBTB3","NAA40","EHBP1L1","TMEM135","MMP1","CYP27B1","MDM1","SLC35E3","IFT88","UBL3","NAA16","ATP7B","CDC16","GTF2A1","RFX7","PIAS1","CALML4","ABAT","AMFR","RAP1GAP2","KRT12","HOXB5","SPATA20","MBTD1","NAPG","IMPACT","POLI","KDSR","VPS4B","CIRBP","CEACAM7","ZNF226","ZNF587","MZF1","LTBP1","DYNC2LI1","MTIF2","ALMS1","TTC31","TBC1D8","MFSD9","RAB22A","SLC2A11","BAIAP2L2","CBX7","GRAMD4","DENND6B","ROBO1","TFDP2","RSRC1","SEC62","KLHL24","UBXN7","DCAF16","LIAS","GALNT7","DCTD","ANKRA2","RHOBTB3","KIF3A","SMAD5","TRIM52","ATXN1","DDX43","PEX7","GPNMB","KRIT1","KCND2","TMEM209","DDHD2","ERMP1","MLLT3","PLAA","IFT74","UBAP2","XPA","GNL3L","ARHGEF9","APOOL","MBNL3"
"Series9_NHBE_IFNB_6h_2",5.76832099579377,0,4.34380542185368,6.18208490671663,6.98656645940643,0,3.52636052461616,6.42486902390539,5.56452040732269,5.8636311755981,5.2257466737132,9.26653165162593,4.07753744390572,8.42748727833174,3.46573590279973,5.10594547390058,6.8596149036542,5.4380793089232,7.21890970761906,5.98393628068719,3.36729582998647,5.15329159449778,4.00733318523247,5.72358510195238,4.75359019110636,4.70048036579242,6.63331843328038,5.87773578177964,5.9295891433899,5.4971682252932,3.93182563272433,5.82008293035236,6.68835471394676,5.96870755998537,0,0,5.8348107370626,4.26267987704132,6.16120732169508,5.78996017089725,4.89783979995091,6.83840520084734,7.568895663407,6.94505106372583,0.693147180559945,4.29045944114839,5.70711026474888,4.14313472639153,6.23244801655052,4.61512051684126,6.07534603108868,4.33073334028633,5.00394630594546,4.27666611901606,5.42053499927229,7.19818357710194,3.29583686600433,1.94591014905531,2.39789527279837,4.60517018598809,2.70805020110221,5.84354441703136,5.15329159449778,4.89783979995091,7.13886699994552,4.62497281328427,5.32300997913841,5.20948615284142,4.54329478227,6.61204103483309,6.78219205600679,4.72738781871234,5.73979291217923,5.91079664404053,6.47697236288968,3.80666248977032,5.48479693349065,1.09861228866811,4.54329478227,5.4971682252932,5.70711026474888,0,5.26785815906333,6.5366915975913,6.89568269774787,4.66343909411207,6.48004456192665,4.77912349311153,6.30078579466324,4.20469261939097,6.10255859461357,4.33073334028633,5.26785815906333,4.21950770517611
"Series9_NHBE_IFNB_12h_1",5.70044357339069,0,4.55387689160054,6.35957386867238,7.07580886397839,0,3.25809653802148,6.37672694789863,5.59471137960184,5.94542060860658,5.25227342804663,9.12521811855935,4.63472898822964,8.30770596654951,3.2188758248682,5.3082676974012,6.7990558620588,5.34710753071747,7.48042830607421,5.95583736946483,3.93182563272433,5.03043792139244,4.06044301054642,5.38449506278909,5.26269018890489,4.48863636973214,6.51323011091231,5.87493073085203,6.18826412308259,5.66642668811243,4.44265125649032,5.6021188208797,6.59441345974978,5.92157841964382,0,1.38629436111989,5.79909265446053,4.43081679884331,6.20455776256869,5.64190707093811,4.99721227376411,6.70808408385307,7.31121838441963,6.72383244082121,0,4.0943445622221,5.76519110278484,4.45434729625351,6.30627528694802,4.66343909411207,6.19847871649231,4.38202663467388,4.99043258677874,4.82028156560504,5.44673737166631,7.02286808608264,2.83321334405622,1.6094379124341,1.79175946922805,4.62497281328427,2.30258509299405,5.69035945432406,5.36129216570943,5.03043792139244,7.14361760270412,4.40671924726425,5.31320597904179,4.95582705760126,4.77068462446567,6.4393503711001,6.81454289725996,4.75359019110636,5.50533153593236,5.75257263882563,6.3456363608286,3.80666248977032,5.19295685089021,1.38629436111989,4.49980967033027,5.27811465923052,5.91079664404053,0,5.29330482472449,6.5206211275587,6.66949808985788,4.96284463025991,6.36475075685191,4.66343909411207,6.03787091992214,4.18965474202643,6.09582456243222,4.4188406077966,5.15905529921453,4.27666611901606
"Series9_NHBE_IFNB_12h_2",5.4971682252932,0,4.46590811865458,6.4118182677099,6.73815249459596,0,2.94443897916644,6.16751649088834,5.20948615284142,5.53733426701854,4.91265488573605,9.24541789858888,4.52178857704904,8.32989929299572,3.04452243772342,5.37063802812766,7.05272104923232,5.06259503302697,7.35564110297425,6.0330862217988,3.87120101090789,4.72738781871234,4.21950770517611,5.37527840768417,4.70953020131233,4.61512051684126,6.22851100359118,5.60947179518496,5.79605775076537,5.32300997913841,4.26267987704132,5.4510384535657,6.78445706263764,5.80814248998044,0,0.693147180559945,5.99893656194668,4.24849524204936,6.07534603108868,5.51342874616498,4.62497281328427,6.65672652417839,7.19967834569117,6.85646198459459,1.09861228866811,4.07753744390572,5.10594547390058,4.12713438504509,6.12686918411419,4.59511985013459,5.85793315448346,3.76120011569356,4.87519732320115,4.38202663467388,5.35658627467201,6.85751406254539,3.36729582998647,2.484906649788,1.94591014905531,4.77912349311153,2.30258509299405,5.35658627467201,5.22035582507832,4.85981240436167,7.19067603433221,4.20469261939097,4.89783979995091,4.71849887129509,4.4188406077966,6.20253551718792,6.82437367004309,4.85981240436167,5.4249500174814,5.77765232322266,6.19236248947487,3.91202300542815,5.11198778835654,1.09861228866811,4.69134788222914,5.32787616878958,5.65599181081985,0,5.20948615284142,6.09807428216624,6.43294009273918,4.80402104473326,6.26149168432104,4.30406509320417,5.99893656194668,4.27666611901606,5.91620206260743,4.14313472639153,4.74493212836325,4.02535169073515
"Series15_HealthyLungBiopsy_2",4.54329478227,0,4.76217393479776,5.11198778835654,6.93342302573071,6.59850902861452,4.70953020131233,6.54534966033442,5.5834963087817,6.45204895443723,4.83628190695148,9.80609520652748,5.29330482472449,7.61233683716775,3.25809653802148,5.03695260241363,7.2848209125686,5.41610040220442,7.43425738213314,3.46573590279973,4.33073334028633,4.35670882668959,5.12396397940326,6.89770494312864,5.62762111369064,6.16331480403464,7.21744343169653,5.68017260901707,5.08759633523238,5.40717177146012,6.02344759296103,4.60517018598809,7.02464903045364,4.63472898822964,0,5.03695260241363,6.2363695902037,5.66296048013595,6.4118182677099,6.15060276844628,5.80513496891649,7.09257371597468,6.4393503711001,9.42577428022034,0,5.80211837537706,4.88280192258637,5.32300997913841,6.95654544315157,5.82008293035236,5.68017260901707,5.27299955856375,6.11146733950268,6.78332520060396,3.76120011569356,6.83947643822884,4.77068462446567,1.38629436111989,7.47873482556787,6.3750248198281,4.49980967033027,5.70711026474888,5.94542060860658,4.36944785246702,8.04044688130311,6.08221891037645,4.69134788222914,5.74939298590825,4.93447393313069,4.49980967033027,7.11963563801764,5.27811465923052,6.22653666928747,4.59511985013459,6.30444880242198,5.02388052084628,6.07993319509559,4.27666611901606,5.20948615284142,7.10496544826984,5.87773578177964,1.38629436111989,4.95582705760126,6.41673228251233,5.53338948872752,5.37527840768417,6.59850902861452,5.56452040732269,6.4150969591716,5.86929691313377,5.21493575760899,5.95583736946483,5.21493575760899,4.67282883446191
"Series15_HealthyLungBiopsy_1",5.08140436498446,0.693147180559945,4.91998092582813,5.59842195899838,8.04974629095219,6.76388490856244,3.43398720448515,7.3004728142678,6.69950034016168,7.14991683613211,5.59098698051086,10.6258536717653,4.88280192258637,8.68558484267669,3.36729582998647,5.44241771052179,7.08086789669078,5.68017260901707,11.5951780367867,6.62804137617953,4.94875989037817,4.61512051684126,5.65599181081985,7.71912984090673,6.15060276844628,4.67282883446191,7.44190672805162,6.62671774924902,5.55295958492162,6.87935580446044,6.0913098820777,5.28320372873799,7.51261754467451,5.01727983681492,0,4.77068462446567,4.58496747867057,6.03068526026126,6.880384082186,5.56068163101553,5.88332238848828,8.07309119969315,6.94022246911964,8.8180382503943,1.79175946922805,6.24222326545517,5.98896141688986,5.74300318780948,7.99598047476376,5.52545293913178,5.63835466933375,5.96100533962327,6.4425401664682,7.07749805356923,4.38202663467388,7.61529833982581,3.17805383034795,2.99573227355399,6.36475075685191,5.61677109766657,4.99043258677874,5.71042701737487,5.37989735354046,4.86753445045558,8.53934599605737,7.03262426102801,6.17586727010576,6.24416690066374,4.59511985013459,5.65248918026865,7.58018941794454,5.63835466933375,6.83087423464618,4.7361984483945,7.13249755166004,5.73657229747919,6.90173720665657,4.70953020131233,4.80402104473326,7.6182510978767,6.5366915975913,0,5.4971682252932,6.67203294546107,5.78382518232974,5.5683445037611,7.17165682276851,4.87519732320115,6.78897174299217,5.47646355193151,5.90808293816893,4.99721227376411,4.969813299576,4.95582705760126
"Series15_COVID19Lung_2",1.94591014905531,0.693147180559945,2.63905732961526,0,2.19722457733622,3.52636052461616,0,3.95124371858143,3.71357206670431,2.63905732961526,1.09861228866811,6.02102334934953,0,3.29583686600433,0,1.79175946922805,2.99573227355399,1.09861228866811,3.09104245335832,2.39789527279837,2.30258509299405,0,0.693147180559945,3.29583686600433,1.6094379124341,5.89989735358249,3.52636052461616,2.19722457733622,2.83321334405622,3.25809653802148,0,0,1.38629436111989,2.07944154167984,0,1.94591014905531,2.56494935746154,0,1.94591014905531,0,1.38629436111989,4.83628190695148,3.13549421592915,3.43398720448515,0,2.89037175789616,0,1.38629436111989,2.70805020110221,0,1.09861228866811,2.39789527279837,1.09861228866811,4.0943445622221,0,3.40119738166216,0,0,0,1.79175946922805,0,3.04452243772342,2.39789527279837,2.07944154167984,4.43081679884331,1.09861228866811,1.79175946922805,0,0,2.77258872223978,3.04452243772342,0,2.77258872223978,1.94591014905531,2.94443897916644,1.6094379124341,2.39789527279837,0,0,5.55682806169954,1.09861228866811,0,2.77258872223978,1.09861228866811,1.94591014905531,2.77258872223978,3.3322045101752,0,1.94591014905531,0,2.89037175789616,0,1.09861228866811,2.484906649788
"Series15_COVID19Lung_1",1.6094379124341,0,0,0,1.09861228866811,2.19722457733622,0,0.693147180559945,1.94591014905531,1.09861228866811,0,2.77258872223978,0,1.09861228866811,0,0,0,0,0,0,0,0.693147180559945,1.09861228866811,1.38629436111989,0,3.58351893845611,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1.6094379124341,1.38629436111989,1.6094379124341,0.693147180559945,1.09861228866811,0,1.38629436111989,0,0,0.693147180559945,0,0,0,0,1.09861228866811,0,1.09861228866811,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0
"Series16_A549.ACE2_Mock_1",2.83321334405622,2.39789527279837,3.2188758248682,3.8286413964891,6.33505425149806,1.79175946922805,3.25809653802148,5.80814248998044,4.24849524204936,5.28320372873799,3.97029191355212,8.40290404501411,3.09104245335832,6.78671695060508,2.07944154167984,3.97029191355212,5.06890420222023,4.14313472639153,1.6094379124341,1.94591014905531,3.25809653802148,3.93182563272433,3.36729582998647,3.95124371858143,3.52636052461616,1.94591014905531,4.88280192258637,4.60517018598809,5.11799381241676,4.39444915467244,3.49650756146648,2.484906649788,5.46806014113513,3.97029191355212,1.09861228866811,1.94591014905531,5.63478960316925,4.00733318523247,4.23410650459726,4.35670882668959,3.49650756146648,4.39444915467244,5.21493575760899,5.03043792139244,0.693147180559945,3.97029191355212,4.07753744390572,2.39789527279837,4.65396035015752,4.00733318523247,5.06890420222023,4.04305126783455,4.21950770517611,5.48893772615669,3.61091791264422,4.63472898822964,2.89037175789616,2.56494935746154,2.484906649788,3.8286413964891,2.39789527279837,5.4510384535657,4.17438726989564,4.12713438504509,5.88887795833288,3.3322045101752,3.8286413964891,3.25809653802148,3.2188758248682,5.68357976733868,4.69134788222914,4.24849524204936,4.30406509320417,3.76120011569356,5.06890420222023,4.00733318523247,3.49650756146648,0,2.70805020110221,1.94591014905531,4.53259949315326,0,3.89182029811063,4.33073334028633,5.56452040732269,4.90527477843843,5.06259503302697,4.57471097850338,5.06890420222023,3.61091791264422,4.99721227376411,3.2188758248682,3.98898404656427,0
"Series16_A549.ACE2_Mock_2",4.74493212836325,3.3322045101752,4.56434819146784,5.42053499927229,7.85554467791566,4.02535169073515,5.23110861685459,7.32118855673948,5.66296048013595,6.84161547647759,5.14166355650266,10.0161016969053,4.49980967033027,8.37124213593193,3.04452243772342,5.31320597904179,6.64509096950564,5.87773578177964,2.89037175789616,3.43398720448515,4.62497281328427,5.66642668811243,5.30330490805908,5.44241771052179,5.01063529409626,3.46573590279973,6.50279004591562,6.20657592672493,6.75925527066369,5.96870755998537,5.02388052084628,4.26267987704132,6.97914527506881,5.4553211153577,0.693147180559945,3.58351893845611,7.29979736675816,5.6021188208797,5.72031177660741,5.85507192220243,4.85981240436167,5.91889385427315,6.49526555593701,6.5424719605068,0.693147180559945,5.43372200355424,5.71702770140622,4.18965474202643,6.21860011969173,5.49306144334055,6.63331843328038,5.4249500174814,5.68357976733868,6.82219739062049,5.12989871492307,6.3135480462771,4.04305126783455,4.14313472639153,3.78418963391826,5.3890717298165,3.13549421592915,6.87419849545329,5.50533153593236,5.48063892334199,7.49443021503157,5.12396397940326,5.10594547390058,4.87519732320115,4.80402104473326,7.17011954344963,6.4393503711001,5.67675380226828,5.88887795833288,5.50125821054473,6.71052310945243,5.59471137960184,5.39362754635236,0,3.97029191355212,4.17438726989564,6.17170059741091,0,5.59842195899838,5.85793315448346,7.21817683840341,6.44571981938558,6.5191472879404,6.01126717440416,6.62671774924902,5.17614973257383,6.7093043402583,4.62497281328427,5.48893772615669,0
"Series16_A549.ACE2_Mock_3",4.62497281328427,3.13549421592915,4.43081679884331,5.14749447681345,7.52294091807237,3.95124371858143,5.06890420222023,7.12447826249342,5.35658627467201,6.49677499018586,5.2040066870768,9.85008677580901,4.30406509320417,8.03430693633949,3.09104245335832,5.20948615284142,6.32256523992728,5.71042701737487,2.07944154167984,3.49650756146648,4.20469261939097,5.41164605185504,4.7361984483945,5.34710753071747,4.87519732320115,3.55534806148941,6.25958146406492,6.0282785202307,6.46458830368996,5.71042701737487,4.66343909411207,3.80666248977032,6.84374994900622,5.59098698051086,0.693147180559945,3.93182563272433,7.1074254741107,5.30330490805908,5.52545293913178,5.58724865840025,4.77068462446567,5.75257263882563,6.17170059741091,6.34388043412633,1.79175946922805,5.18738580584075,5.19849703126583,3.76120011569356,5.92692602597041,5.12989871492307,6.2709884318583,5.13579843705026,5.43372200355424,6.63331843328038,4.75359019110636,6.06842558824411,3.95124371858143,4.07753744390572,3.76120011569356,5.12396397940326,3.46573590279973,6.56526497003536,5.22035582507832,4.99043258677874,7.26262860097424,4.68213122712422,4.96284463025991,4.40671924726425,4.70048036579242,7.03966034986208,6.25382881157547,5.5834963087817,5.62040086571715,5.07517381523383,6.51619307604296,5.14166355650266,5.0998664278242,1.38629436111989,3.85014760171006,3.58351893845611,5.92692602597041,0.693147180559945,5.26269018890489,5.61677109766657,7.03878354138854,6.20455776256869,6.24997524225948,5.68357976733868,6.34738920965601,4.8283137373023,6.38687931936265,4.43081679884331,5.20948615284142,0
"Series16_A549.ACE2_SARS.CoV.2_1",3.78418963391826,2.56494935746154,3.17805383034795,4.35670882668959,7.37023064180708,2.30258509299405,2.99573227355399,6.61069604471776,5.17614973257383,5.06890420222023,3.91202300542815,7.47363710849621,3.66356164612965,7.42297125104942,2.30258509299405,3.8286413964891,5.58724865840025,4.4188406077966,1.38629436111989,2.30258509299405,3.2188758248682,4.0943445622221,3.87120101090789,4.38202663467388,4.45434729625351,2.83321334405622,5.28320372873799,4.9272536851572,6.33682573114644,5.58724865840025,3.89182029811063,3.66356164612965,5.64897423816121,4.91265488573605,1.09861228866811,2.56494935746154,5.66988092298052,4.65396035015752,4.65396035015752,4.02535169073515,4.38202663467388,5.00394630594546,5.18178355029209,4.91265488573605,0,4.91265488573605,5.2040066870768,3.2188758248682,4.77912349311153,3.61091791264422,5.11198778835654,4.43081679884331,4.49980967033027,5.8664680569333,3.52636052461616,5.66988092298052,2.484906649788,3.49650756146648,2.89037175789616,3.63758615972639,2.07944154167984,5.39362754635236,3.85014760171006,4.21950770517611,6.03787091992214,4.36944785246702,5.50125821054473,4.02535169073515,2.83321334405622,5.34233425196481,4.99721227376411,4.79579054559674,4.12713438504509,4.06044301054642,5.54126354515843,5.39816270151775,5.06259503302697,0,2.484906649788,3.55534806148941,5.03695260241363,0,4.27666611901606,4.969813299576,5.13579843705026,5.64544689764324,5.48063892334199,4.86753445045558,5.27299955856375,4.68213122712422,5.32787616878958,3.40119738166216,4.35670882668959,0
"Series16_A549.ACE2_SARS.CoV.2_2",2.99573227355399,2.56494935746154,2.77258872223978,4.29045944114839,7.4301141385618,1.38629436111989,2.63905732961526,6.58340922215876,5.29330482472449,4.97673374242057,3.36729582998647,7.44775128004791,3.55534806148941,7.48717369421374,2.19722457733622,3.97029191355212,5.41164605185504,4.33073334028633,1.38629436111989,2.19722457733622,3.43398720448515,3.95124371858143,3.73766961828337,4.31748811353631,4.21950770517611,2.30258509299405,5.47227067367148,4.9272536851572,6.32435896238131,5.65948221575962,4.24849524204936,3.66356164612965,5.73979291217923,5.00394630594546,0.693147180559945,2.56494935746154,5.75890177387728,4.46590811865458,4.64439089914137,4.20469261939097,4.68213122712422,5.02388052084628,5.2040066870768,5.29330482472449,0,4.77912349311153,5.13579843705026,3.3322045101752,4.54329478227,3.36729582998647,5.3082676974012,4.54329478227,4.63472898822964,6.01615715969835,3.3322045101752,5.8406416573734,2.39789527279837,3.52636052461616,2.63905732961526,3.61091791264422,1.94591014905531,5.21493575760899,3.36729582998647,4.48863636973214,6.1463292576689,4.52178857704904,5.59471137960184,3.8286413964891,3.13549421592915,5.21493575760899,5.04342511691925,5.02388052084628,4.33073334028633,4.17438726989564,5.64897423816121,5.2257466737132,5.07517381523383,0,1.79175946922805,2.83321334405622,4.99043258677874,0,4.26267987704132,5.05624580534831,4.93447393313069,5.64190707093811,5.57594910314632,4.75359019110636,5.36597601502185,4.47733681447821,5.19295685089021,2.99573227355399,4.35670882668959,0
"Series16_A549.ACE2_SARS.CoV.2_3",3.13549421592915,2.07944154167984,2.89037175789616,4.14313472639153,7.39572160860205,1.38629436111989,2.99573227355399,6.64898455002478,5.11198778835654,5.18178355029209,3.85014760171006,7.37023064180708,3.40119738166216,7.51479976048867,2.63905732961526,3.76120011569356,5.55682806169954,4.29045944114839,2.39789527279837,2.89037175789616,3.36729582998647,3.68887945411394,3.68887945411394,4.61512051684126,4.40671924726425,2.56494935746154,5.4249500174814,4.97673374242057,6.39692965521615,5.73657229747919,4.15888308335967,4.11087386417331,5.68697535633982,5.08759633523238,0.693147180559945,2.30258509299405,5.56452040732269,4.75359019110636,4.85203026391962,3.78418963391826,4.67282883446191,5.08140436498446,5.37527840768417,5.15905529921453,0.693147180559945,4.78749174278205,5.26785815906333,2.39789527279837,4.61512051684126,3.58351893845611,5.34233425196481,4.44265125649032,4.58496747867057,5.93489419561959,3.49650756146648,5.82008293035236,1.94591014905531,3.52636052461616,2.30258509299405,3.8286413964891,2.07944154167984,5.15905529921453,3.58351893845611,4.54329478227,6.42162226780652,4.69134788222914,5.45958551414416,3.8286413964891,3.2188758248682,5.31320597904179,5.07517381523383,5.01727983681492,3.98898404656427,4.24849524204936,5.89715386763674,5.26785815906333,5.29831736654804,0,2.484906649788,2.77258872223978,5.0998664278242,0,4.24849524204936,4.91998092582813,5.03695260241363,5.61312810638807,5.50938833662798,4.86753445045558,5.23110861685459,4.74493212836325,5.02388052084628,3.13549421592915,4.45434729625351,0.693147180559945
"Series16_A549.ACE2_SARS.CoV.2_Rux_1",3.76120011569356,2.94443897916644,3.61091791264422,4.24849524204936,7.76302130901852,1.94591014905531,3.09104245335832,6.88448665204278,5.40267738187228,5.53338948872752,4.44265125649032,7.73848812249465,3.73766961828337,7.94307271727793,3.04452243772342,4.26267987704132,5.82008293035236,4.88280192258637,1.38629436111989,3.17805383034795,3.85014760171006,4.06044301054642,4.31748811353631,4.82028156560504,4.85981240436167,2.83321334405622,5.87493073085203,5.34233425196481,6.93342302573071,6.08449941307517,4.51085950651685,4.18965474202643,6.11146733950268,5.15905529921453,1.09861228866811,2.63905732961526,6.4393503711001,5.11198778835654,5.06890420222023,4.54329478227,5.19849703126583,4.89783979995091,5.61312810638807,5.62762111369064,0,5.36597601502185,5.90536184805457,3.8286413964891,4.89783979995091,4.29045944114839,5.68357976733868,4.91998092582813,5.17614973257383,6.3279367837292,3.58351893845611,6.11809719804135,2.94443897916644,4.34380542185368,3.29583686600433,4.34380542185368,2.77258872223978,5.37527840768417,4.07753744390572,4.83628190695148,6.51174532964473,4.86753445045558,5.97635090929793,4.53259949315326,3.55534806148941,5.73334127689775,5.37527840768417,5.50533153593236,4.61512051684126,4.70048036579242,6.19644412779452,5.76832099579377,5.62762111369064,0,3.04452243772342,3.43398720448515,5.42053499927229,0,4.96284463025991,5.37989735354046,5.6937321388027,5.95064255258773,5.6970934865054,5.13579843705026,5.8348107370626,5.15329159449778,5.61312810638807,3.61091791264422,4.46590811865458,0
"Series16_A549.ACE2_SARS.CoV.2_Rux_2",3.76120011569356,3.04452243772342,3.09104245335832,4.30406509320417,7.69120009752286,1.38629436111989,2.89037175789616,6.94408720822953,5.15329159449778,5.51745289646471,4.46590811865458,7.66996199547358,3.85014760171006,8.00503334463711,2.70805020110221,4.29045944114839,5.65248918026865,5.04985600724954,1.94591014905531,2.77258872223978,3.61091791264422,4.04305126783455,4.17438726989564,5.04342511691925,4.82028156560504,3.04452243772342,5.87211778947542,5.46383180502561,6.78784498230958,6.18826412308259,4.64439089914137,4.0943445622221,6.12029741895095,5.24174701505964,0,2.77258872223978,6.20050917404269,5.14166355650266,5.14749447681345,4.53259949315326,5.06259503302697,4.86753445045558,5.59471137960184,5.64897423816121,0,5.02388052084628,5.75574221358691,3.25809653802148,4.97673374242057,4.0943445622221,5.75890177387728,4.8283137373023,5.01063529409626,6.30991827822652,3.36729582998647,6.24804287450843,2.56494935746154,4.36944785246702,3.17805383034795,4.06044301054642,2.77258872223978,5.23110861685459,3.91202300542815,4.83628190695148,6.51025834052315,4.71849887129509,5.93753620508243,4.21950770517611,3.43398720448515,5.90263333340137,5.37063802812766,5.35185813347607,4.38202663467388,4.85203026391962,6.11146733950268,5.66988092298052,5.59098698051086,0,3.17805383034795,3.52636052461616,5.40267738187228,0,4.51085950651685,5.50125821054473,5.73009978297357,5.82008293035236,5.68697535633982,5.21493575760899,5.76519110278484,4.88280192258637,5.44673737166631,3.71357206670431,4.79579054559674,0
